code	0-15 hours	16-30 hours	31-48 hours	49+ hours
E00082060	9	38	93	20
E00082061	12	21	94	18
E00082062	12	24	80	16
E00082063	18	22	116	15
E00082064	5	18	103	20
E00082065	11	40	113	21
E00082066	28	31	100	44
E00082067	10	18	116	27
E00082068	18	34	118	33
E00082069	15	27	110	44
E00082070	13	32	95	32
E00082071	14	24	81	25
E00082072	14	26	123	32
E00082073	20	42	113	43
E00082074	20	25	108	39
E00082075	9	16	117	20
E00082076	12	29	111	19
E00082077	13	23	110	28
E00082078	18	26	83	43
E00082079	9	32	87	36
E00082080	14	29	121	30
E00082081	19	34	122	22
E00082082	15	24	114	29
E00082083	5	16	100	21
E00082084	15	17	93	29
E00082086	12	14	99	29
E00082087	12	24	115	34
E00082089	6	21	95	26
E00082090	21	35	115	46
E00082093	15	25	102	20
E00082094	11	20	113	24
E00082096	9	24	82	22
E00082097	13	23	91	20
E00082098	14	25	124	37
E00082099	13	30	87	19
E00082100	11	26	62	10
E00082101	14	19	66	11
E00082102	8	26	90	30
E00082103	26	30	88	9
E00082104	15	34	70	15
E00082105	10	10	124	20
E00082106	19	41	94	16
E00082107	17	29	107	12
E00082108	12	24	87	17
E00082111	17	19	65	37
E00082112	17	33	127	35
E00082113	8	20	91	27
E00082114	21	36	88	38
E00082115	12	17	57	10
E00082116	9	19	51	32
E00082117	13	9	32	21
E00082118	18	26	101	39
E00082119	26	28	101	54
E00082120	27	36	102	34
E00082121	13	27	75	44
E00082122	17	26	80	38
E00082123	10	7	75	11
E00082124	23	37	109	45
E00082125	23	29	145	35
E00082126	15	29	113	39
E00082127	19	28	60	41
E00082128	20	31	101	45
E00082129	20	43	123	69
E00082130	12	26	101	28
E00082131	16	29	78	39
E00082132	21	43	115	48
E00082133	16	22	65	41
E00082134	15	21	106	26
E00082135	18	33	98	40
E00082136	15	32	89	39
E00082137	17	31	61	35
E00082138	20	25	71	44
E00082139	5	12	43	24
E00082140	14	14	48	31
E00082141	21	51	123	32
E00082142	23	37	127	18
E00082143	15	28	83	22
E00082145	14	22	73	15
E00082146	18	25	85	29
E00082147	13	18	74	5
E00082148	27	43	144	22
E00082149	21	16	95	26
E00082150	20	33	105	15
E00082151	21	49	111	29
E00082152	16	27	107	31
E00082153	13	31	65	19
E00082154	16	27	97	35
E00082155	12	25	118	21
E00082156	8	21	75	16
E00082157	9	27	77	18
E00082158	12	24	87	19
E00082159	12	31	74	14
E00082160	13	25	57	13
E00082161	11	32	87	22
E00082162	20	29	113	27
E00082163	13	35	114	22
E00082164	17	22	94	21
E00082166	24	30	103	33
E00082167	25	33	104	28
E00082168	17	27	64	27
E00082169	11	31	77	29
E00082170	13	24	56	30
E00082171	24	59	131	46
E00082172	17	24	55	38
E00082173	23	30	78	38
E00082174	37	46	110	45
E00082175	16	19	42	30
E00082176	15	27	87	35
E00082177	16	24	61	38
E00082178	13	23	59	30
E00082179	16	36	130	44
E00082180	21	16	91	49
E00082182	12	17	43	23
E00082183	19	37	128	39
E00082184	20	41	165	31
E00082185	13	38	95	17
E00082186	21	41	126	28
E00082187	19	16	94	38
E00082188	19	27	72	21
E00082189	10	28	94	30
E00082190	20	26	109	38
E00082191	8	25	108	22
E00082192	21	29	93	49
E00082193	4	15	68	25
E00082194	12	10	68	31
E00082195	22	24	92	36
E00082196	14	26	111	32
E00082197	9	19	118	31
E00082198	10	13	82	17
E00082199	30	32	102	44
E00082200	24	34	113	21
E00082201	19	24	106	16
E00082202	15	15	45	13
E00082203	8	21	109	18
E00082204	23	20	105	36
E00082205	15	30	79	6
E00082206	13	26	109	19
E00082207	20	30	84	30
E00082208	23	43	137	14
E00082209	21	33	97	16
E00082210	24	51	144	26
E00082211	27	49	150	25
E00082212	23	39	126	13
E00082213	9	35	83	14
E00082214	18	38	130	14
E00082215	24	28	124	23
E00082216	20	34	104	20
E00082217	2	14	25	4
E00082218	13	25	110	18
E00082219	13	30	117	28
E00082220	10	26	110	11
E00082221	8	16	110	20
E00082222	15	30	111	19
E00082223	14	36	149	36
E00082224	14	35	96	29
E00082225	12	23	105	22
E00082226	20	30	113	21
E00082227	20	27	115	15
E00082228	28	30	128	33
E00082229	17	29	64	26
E00082230	18	36	107	35
E00082231	19	31	93	44
E00082232	11	20	50	26
E00082233	26	49	109	50
E00082234	29	35	205	76
E00082235	27	44	103	42
E00082236	27	62	213	61
E00082237	11	28	154	34
E00082238	24	27	108	22
E00082239	20	45	146	19
E00082240	11	33	104	16
E00082241	12	40	119	14
E00082242	7	20	108	24
E00082243	14	31	166	31
E00082244	26	39	134	26
E00082245	15	25	165	38
E00082246	22	45	212	41
E00082247	23	34	110	25
E00082248	23	17	118	27
E00082249	12	28	103	24
E00082250	11	27	126	22
E00082251	19	18	109	27
E00082252	16	25	155	34
E00082253	17	16	75	10
E00082254	18	33	97	30
E00082255	15	26	86	37
E00082256	23	23	74	46
E00082257	32	39	163	38
E00082258	22	33	94	42
E00082259	19	43	119	32
E00082261	21	34	70	40
E00082262	34	30	80	49
E00082263	18	39	124	29
E00082264	17	32	116	33
E00082265	21	31	111	44
E00082266	31	34	129	49
E00082267	19	23	97	20
E00082268	13	23	85	27
E00082269	9	23	67	36
E00082270	26	30	107	50
E00082271	28	41	127	44
E00082272	25	45	79	45
E00082273	24	53	148	44
E00082274	13	19	98	47
E00082275	16	24	66	20
E00082276	4	12	28	17
E00082277	9	13	60	25
E00082278	21	25	88	34
E00082279	17	31	82	33
E00082280	22	18	83	46
E00082281	15	29	93	19
E00082282	21	33	100	33
E00082283	25	30	95	19
E00082284	17	31	101	24
E00082285	21	34	96	35
E00082286	18	37	112	31
E00082287	17	34	85	30
E00082288	18	19	99	25
E00082289	20	18	115	25
E00082290	13	22	86	30
E00082291	16	22	96	19
E00082292	23	28	105	25
E00082293	23	23	93	19
E00082294	22	23	58	38
E00082295	9	28	93	15
E00082296	28	29	84	30
E00082297	20	42	167	40
E00082298	24	32	77	20
E00082299	13	35	99	16
E00082301	21	43	216	46
E00082302	9	24	112	23
E00082303	25	35	119	26
E00082305	18	19	50	28
E00082306	20	30	94	23
E00082307	21	36	121	21
E00082308	11	22	57	17
E00082309	16	30	104	24
E00082310	10	20	121	25
E00082311	11	32	104	25
E00082312	16	18	50	15
E00082313	15	27	76	16
E00082314	15	26	113	22
E00082315	11	23	68	19
E00082316	18	27	90	17
E00082317	13	25	110	22
E00082318	20	35	104	22
E00082319	12	19	91	18
E00082320	10	13	78	25
E00082321	13	33	104	29
E00082322	16	22	78	18
E00082323	12	22	97	19
E00082324	21	27	76	15
E00082325	17	22	81	10
E00082326	19	34	92	25
E00082327	20	41	100	39
E00082328	15	29	88	36
E00082329	13	14	81	25
E00082330	14	28	124	39
E00082331	9	18	81	36
E00082332	18	28	119	39
E00082333	17	22	105	24
E00082334	22	22	73	20
E00082336	12	26	65	40
E00082337	31	23	64	29
E00082338	17	26	65	35
E00082339	21	28	64	41
E00082340	18	35	114	26
E00082341	22	46	108	64
E00082342	15	15	56	27
E00082343	16	18	92	37
E00082344	12	32	104	27
E00082345	10	32	112	21
E00082346	8	28	83	27
E00082347	19	26	77	30
E00082348	10	20	84	24
E00082349	15	22	65	32
E00082350	10	15	37	18
E00082351	17	26	69	35
E00082352	17	24	61	37
E00082353	16	28	88	39
E00082354	17	31	89	30
E00082355	11	21	83	44
E00082356	10	29	75	29
E00082357	9	27	84	38
E00082358	12	29	108	47
E00082359	18	31	120	84
E00082360	20	15	83	35
E00082361	16	18	90	26
E00082362	20	36	79	28
E00082363	14	20	58	24
E00082364	18	25	99	28
E00082365	11	28	86	42
E00082366	14	32	99	14
E00082367	21	28	100	37
E00082368	19	35	109	54
E00082369	16	31	75	45
E00082371	9	11	28	23
E00082372	16	21	89	29
E00082373	10	22	72	32
E00082374	12	22	78	11
E00082375	16	36	132	56
E00082376	25	32	83	47
E00082377	9	10	32	13
E00082378	21	26	73	17
E00082379	21	31	95	44
E00082380	13	27	84	30
E00082381	23	21	67	18
E00082382	12	24	67	17
E00082383	8	22	69	22
E00082384	13	23	69	19
E00082386	16	24	83	27
E00082388	16	45	112	28
E00082389	10	20	78	22
E00082390	7	14	94	11
E00082391	5	16	66	14
E00082392	16	27	111	19
E00082394	21	34	95	26
E00082395	17	23	94	30
E00082396	17	25	116	42
E00082397	8	21	58	5
E00082398	9	25	70	17
E00082399	21	33	115	21
E00082400	19	29	98	29
E00082401	14	22	78	23
E00082402	6	11	56	11
E00082403	13	39	127	27
E00082404	15	24	125	22
E00082405	26	31	90	42
E00082406	14	25	103	22
E00082407	28	24	49	41
E00082408	21	19	82	44
E00082409	7	30	81	15
E00082410	16	18	60	35
E00082411	17	33	104	55
E00082412	8	13	79	32
E00082413	9	32	95	17
E00082414	16	27	92	38
E00082415	18	37	108	30
E00082416	16	31	81	26
E00082417	28	25	115	27
E00082419	21	36	110	27
E00082420	22	27	90	39
E00082421	16	35	76	14
E00082422	17	21	102	21
E00082423	13	35	96	21
E00082424	24	33	99	31
E00082425	18	24	102	34
E00082426	10	34	122	19
E00082427	11	14	80	32
E00082428	18	18	56	35
E00082429	21	29	100	38
E00082430	3	18	61	17
E00082431	14	23	92	12
E00082432	16	33	120	19
E00082433	13	27	79	12
E00082434	15	20	97	17
E00082435	12	15	95	23
E00082436	26	38	111	16
E00082437	6	20	65	19
E00082438	20	34	92	28
E00082439	16	34	88	20
E00082440	16	19	76	34
E00082441	3	16	56	15
E00082442	14	27	105	29
E00082443	26	36	169	52
E00082444	18	29	98	16
E00082445	18	34	86	32
E00082446	20	34	76	19
E00082447	20	24	72	21
E00082448	16	38	120	21
E00082449	32	43	107	28
E00082450	13	20	82	17
E00082451	19	36	119	22
E00082452	18	24	89	21
E00082453	21	23	73	39
E00082454	6	12	46	16
E00082455	14	34	94	20
E00082456	12	24	59	21
E00082457	20	26	91	18
E00082458	16	21	87	20
E00082459	9	19	64	23
E00082460	18	24	82	31
E00082461	11	21	72	22
E00082462	22	35	93	41
E00082463	12	29	74	36
E00082464	11	24	89	11
E00082465	19	20	90	21
E00082466	20	26	88	22
E00082467	10	29	72	16
E00082468	11	18	105	11
E00082469	9	22	84	20
E00082470	5	10	48	25
E00082471	10	21	74	12
E00082472	22	22	90	19
E00082473	21	32	85	29
E00082474	21	28	93	27
E00082475	9	18	52	15
E00082476	7	17	45	15
E00082477	11	22	98	29
E00082478	14	35	74	26
E00082479	13	24	88	21
E00082480	18	26	87	35
E00082481	23	44	133	41
E00082482	23	27	110	30
E00082483	27	37	153	20
E00082484	14	33	77	17
E00082485	10	35	139	28
E00082486	14	28	120	30
E00082487	7	23	57	12
E00082488	13	28	118	24
E00082489	15	27	65	15
E00082490	11	19	86	19
E00082491	16	30	122	16
E00082492	17	27	89	28
E00082493	5	18	87	20
E00082494	10	21	56	15
E00082495	18	34	120	19
E00082496	15	36	122	22
E00082497	10	29	85	7
E00082498	11	34	128	27
E00082499	12	17	134	29
E00082500	13	32	150	21
E00082501	12	20	128	21
E00082502	19	28	105	20
E00082503	28	35	175	28
E00082505	14	22	101	20
E00082506	19	28	81	23
E00082507	17	33	108	19
E00082508	14	29	70	12
E00082509	10	40	102	21
E00082510	18	16	81	20
E00082511	22	29	128	38
E00082512	44	39	119	43
E00082513	13	20	83	17
E00082514	23	31	180	47
E00082515	22	30	128	29
E00082516	19	26	90	28
E00082517	25	38	136	34
E00082518	10	27	67	10
E00082519	30	36	125	29
E00082520	14	26	130	27
E00082521	9	21	78	22
E00082522	16	35	133	23
E00082523	25	28	116	30
E00082524	36	50	155	35
E00082525	24	22	110	17
E00082526	7	45	95	26
E00082527	13	42	190	40
E00082529	9	31	93	27
E00082530	13	31	129	20
E00082533	8	20	107	10
E00082534	19	31	87	22
E00082535	19	42	126	40
E00082536	16	50	172	28
E00082537	32	41	127	22
E00082538	24	32	116	20
E00082539	12	28	114	23
E00082540	26	32	116	38
E00082541	19	37	122	22
E00082542	25	35	114	27
E00082543	28	30	193	50
E00082544	13	18	45	9
E00082545	19	39	116	22
E00082546	17	45	100	31
E00082547	14	38	116	22
E00082548	14	28	98	23
E00082549	15	35	77	18
E00082550	13	26	85	19
E00082551	10	30	85	22
E00082552	25	38	135	25
E00082553	9	31	111	31
E00082554	14	38	125	20
E00082555	12	27	89	18
E00082556	8	19	120	17
E00082557	14	28	93	20
E00082558	12	17	103	31
E00082559	1	3	36	6
E00082560	17	27	103	28
E00082561	11	26	135	27
E00082562	24	35	123	32
E00082563	16	16	69	10
E00082564	16	11	95	18
E00082565	13	28	166	27
E00082566	14	26	95	18
E00082567	5	14	64	19
E00082568	4	22	69	17
E00082569	14	23	141	27
E00082570	11	23	135	27
E00082571	12	19	138	29
E00082572	7	15	104	22
E00082573	2	5	33	7
E00082574	13	31	249	43
E00082575	7	10	94	13
E00082576	7	26	136	38
E00082577	14	32	122	24
E00082578	9	13	126	28
E00082579	12	17	98	19
E00082580	18	16	107	16
E00082581	15	31	89	17
E00082582	23	36	106	17
E00082583	18	23	81	16
E00082584	20	29	107	21
E00082585	17	27	91	15
E00082586	14	39	93	9
E00082587	12	23	109	9
E00082588	13	25	94	17
E00082589	21	33	91	19
E00082590	11	30	111	29
E00082592	10	14	100	15
E00082593	19	19	107	20
E00082594	4	15	110	15
E00082595	8	16	90	12
E00082596	6	12	142	26
E00082597	7	10	146	20
E00082598	6	15	138	20
E00082599	12	22	127	25
E00082600	13	24	155	25
E00082601	2	8	128	29
E00082602	16	28	159	36
E00082603	9	24	105	33
E00082604	17	30	139	34
E00082605	6	19	111	25
E00082606	9	20	137	25
E00082608	11	23	88	8
E00082610	21	18	137	13
E00082612	6	21	151	22
E00082613	17	24	130	9
E00082614	18	20	134	14
E00082615	3	15	75	9
E00082616	12	13	130	47
E00082617	12	39	134	20
E00082619	5	33	158	21
E00082620	11	24	114	17
E00082621	2	19	101	14
E00082623	5	21	116	18
E00082624	16	35	128	15
E00082625	11	29	112	13
E00082626	18	28	141	19
E00082627	24	37	152	28
E00082628	2	20	130	24
E00082629	4	14	113	17
E00082630	14	32	100	18
E00082631	11	24	86	11
E00082632	16	34	127	16
E00082634	13	44	116	13
E00082635	26	21	113	16
E00082636	22	35	108	22
E00082637	18	23	113	17
E00082638	15	27	93	17
E00082639	10	18	71	11
E00082640	2	21	127	14
E00082641	15	14	107	19
E00082642	6	24	101	22
E00082643	13	20	131	27
E00082644	2	18	96	15
E00082645	7	20	108	21
E00082646	18	31	116	20
E00082647	9	20	146	24
E00082648	13	37	151	30
E00082649	15	33	121	23
E00082650	6	34	147	18
E00082651	11	35	127	16
E00082652	15	41	100	19
E00082654	14	27	140	23
E00082655	21	36	109	18
E00082656	14	24	121	39
E00082657	23	47	125	22
E00082658	9	13	88	12
E00082659	19	31	143	32
E00082661	9	9	98	19
E00082662	21	22	100	20
E00082663	10	22	65	24
E00082664	10	19	82	28
E00082665	11	29	59	15
E00082666	12	26	96	22
E00082667	15	20	112	24
E00082668	18	19	140	21
E00082669	13	43	97	28
E00082670	7	33	67	19
E00082671	8	27	118	36
E00082672	11	25	111	19
E00082673	16	30	108	15
E00082674	14	18	116	20
E00082675	5	16	112	21
E00082676	10	19	145	31
E00082677	3	19	136	19
E00082678	21	25	82	15
E00082679	9	20	90	14
E00082680	10	18	117	14
E00082681	6	14	66	21
E00082682	12	15	101	12
E00082683	9	11	123	31
E00082684	6	15	128	15
E00082685	5	12	65	9
E00082686	8	18	86	9
E00082687	13	14	132	24
E00082689	17	36	95	16
E00082690	16	39	121	18
E00082691	2	21	46	14
E00082692	11	35	104	27
E00082693	13	37	71	13
E00082694	12	27	113	17
E00082695	15	36	91	27
E00082696	6	36	115	19
E00082697	17	33	100	21
E00082698	10	21	86	16
E00082699	6	25	107	9
E00082700	17	27	57	17
E00082702	15	19	75	22
E00082703	22	30	78	39
E00082704	18	26	84	23
E00082705	15	25	81	12
E00082706	9	21	66	14
E00082707	14	32	79	9
E00082708	26	32	81	18
E00082709	19	27	100	14
E00082710	16	24	79	22
E00082711	19	32	98	14
E00082712	24	28	80	20
E00082713	11	29	86	20
E00082714	12	42	74	12
E00082715	10	21	116	16
E00082716	2	13	117	16
E00082717	12	23	152	36
E00082718	14	32	99	13
E00082719	16	16	134	19
E00082720	26	19	250	44
E00082721	9	31	121	19
E00082722	19	34	158	30
E00082724	19	29	135	27
E00082725	19	34	250	36
E00082726	21	28	131	15
E00082727	6	25	149	24
E00082728	15	21	120	26
E00082729	7	15	134	19
E00082730	5	20	137	27
E00082731	15	22	114	6
E00082732	28	18	78	13
E00082733	29	27	112	18
E00082734	13	21	163	29
E00082735	6	16	141	23
E00082736	13	12	96	19
E00082737	20	33	123	18
E00082738	32	26	153	29
E00082739	17	24	93	14
E00082740	13	28	129	12
E00082741	21	33	133	22
E00082742	14	16	51	17
E00082743	8	32	134	20
E00082744	13	38	131	23
E00082745	17	24	106	28
E00082746	20	33	109	29
E00082747	27	30	88	25
E00082748	20	32	88	19
E00082749	17	27	128	22
E00082750	17	23	110	17
E00082751	15	22	88	14
E00082752	9	23	106	19
E00082753	16	37	116	19
E00082754	14	19	105	15
E00082755	19	34	127	21
E00082756	14	28	91	19
E00082757	24	31	112	33
E00082758	10	25	103	9
E00082759	22	28	111	27
E00082760	17	18	99	13
E00082761	21	31	113	14
E00082762	21	25	102	21
E00082763	16	24	85	13
E00082764	19	27	91	9
E00082765	20	31	123	13
E00082766	12	30	130	24
E00082767	13	32	122	15
E00082768	15	37	104	21
E00082769	9	20	81	15
E00082770	11	32	150	18
E00082771	17	28	127	30
E00082772	16	22	73	42
E00082773	18	22	104	26
E00082774	16	18	82	33
E00082775	13	30	58	21
E00082776	22	30	82	22
E00082777	12	24	64	23
E00082778	18	21	60	33
E00082779	17	28	81	23
E00082780	18	13	63	24
E00082781	25	31	100	17
E00082782	20	31	141	17
E00082783	7	23	75	28
E00082784	9	12	90	16
E00082785	8	26	128	26
E00082786	4	27	121	22
E00082787	5	15	120	17
E00082788	3	12	95	18
E00082789	10	16	143	25
E00082790	14	19	134	19
E00082791	4	13	83	16
E00082792	9	29	114	17
E00082793	17	24	96	23
E00082794	15	26	191	31
E00082795	10	38	119	28
E00082796	13	19	86	14
E00082797	13	28	158	31
E00082798	12	28	106	17
E00082799	12	21	69	9
E00082800	13	25	124	22
E00082801	8	14	55	9
E00082802	12	28	75	15
E00082803	8	22	113	25
E00082804	14	26	102	20
E00082805	8	37	108	21
E00082806	14	28	87	8
E00082807	9	25	63	7
E00082808	16	41	85	6
E00082809	8	19	96	26
E00082810	6	19	144	29
E00082811	13	19	128	23
E00082812	8	21	116	25
E00082813	9	15	107	24
E00082814	9	19	101	18
E00082815	7	15	100	19
E00082816	10	15	58	14
E00082817	13	24	92	12
E00082818	8	10	71	12
E00082819	11	39	119	22
E00082820	8	34	105	12
E00082821	11	23	103	13
E00082823	9	23	38	9
E00082824	11	23	64	10
E00082825	11	16	53	10
E00082826	14	18	49	7
E00082827	13	27	76	17
E00082828	14	19	80	17
E00082830	14	16	83	12
E00082831	11	41	73	7
E00082832	8	18	49	6
E00082833	12	31	119	13
E00082834	4	22	49	7
E00082835	6	13	108	11
E00082836	10	23	71	12
E00082837	17	31	113	18
E00082838	14	18	84	9
E00082839	3	25	96	11
E00082840	19	31	123	24
E00082841	18	21	133	20
E00082842	16	29	144	17
E00082843	20	24	86	14
E00082844	11	24	138	23
E00082845	20	32	87	17
E00082846	11	24	118	23
E00082847	10	22	77	15
E00082848	12	11	79	14
E00082849	22	24	92	29
E00082850	54	31	94	17
E00082851	27	21	123	24
E00082853	45	45	120	11
E00082854	27	24	98	29
E00082855	26	30	135	25
E00082856	40	30	112	27
E00082857	55	36	87	10
E00082858	54	29	72	15
E00082859	31	30	101	20
E00082860	61	37	88	10
E00082861	44	49	203	39
E00082862	23	25	92	19
E00082863	19	22	91	17
E00082864	18	35	115	19
E00082865	23	22	84	18
E00082866	16	20	81	28
E00082867	25	46	128	23
E00082868	25	26	111	23
E00082869	23	32	87	15
E00082870	37	48	146	22
E00082871	36	53	124	22
E00082872	23	35	121	20
E00082873	19	30	120	17
E00082874	46	57	138	21
E00082875	55	33	113	16
E00082876	17	36	140	15
E00082877	24	33	111	16
E00082878	27	39	116	25
E00082879	20	29	121	24
E00082880	18	39	102	23
E00082881	19	35	83	14
E00082882	16	35	108	18
E00082883	23	29	124	10
E00082884	19	35	102	29
E00082885	15	27	98	27
E00082886	19	30	128	27
E00082887	30	45	216	40
E00082888	13	26	106	19
E00082889	11	28	65	16
E00082890	14	23	56	15
E00082891	15	23	82	18
E00082892	13	26	67	20
E00082893	19	31	89	26
E00082894	25	36	77	31
E00082895	9	31	107	30
E00082896	20	31	100	14
E00082897	9	25	97	14
E00082898	10	39	96	21
E00082899	10	13	73	13
E00082900	14	33	95	22
E00082901	11	24	77	12
E00082902	19	29	98	17
E00082903	11	15	50	6
E00082904	28	33	93	16
E00082905	13	36	92	28
E00082906	16	17	82	19
E00082907	14	23	66	7
E00082908	19	22	128	22
E00082909	30	14	85	9
E00082910	36	35	102	13
E00082911	13	32	104	21
E00082912	9	32	42	13
E00082913	16	20	90	16
E00082914	7	19	60	11
E00082915	8	13	141	17
E00082916	19	16	79	11
E00082917	13	25	124	20
E00082918	49	28	92	20
E00082919	12	23	119	22
E00082920	21	17	79	23
E00082921	19	12	89	29
E00082922	71	29	106	6
E00082923	56	26	72	11
E00082924	29	26	76	18
E00082925	14	29	113	24
E00082926	44	25	88	11
E00082927	28	18	88	14
E00082928	58	29	103	12
E00082929	18	10	95	18
E00082930	35	14	66	12
E00082932	11	12	172	35
E00082933	39	17	94	25
E00082934	20	20	105	26
E00082935	13	30	88	8
E00082936	14	30	91	20
E00082937	19	16	103	17
E00082938	13	31	90	18
E00082939	19	39	115	14
E00082940	15	22	96	20
E00082941	12	41	70	5
E00082942	7	20	55	5
E00082943	6	18	42	4
E00082944	5	23	49	9
E00082945	7	14	46	12
E00082946	11	25	60	10
E00082947	11	19	95	8
E00082948	16	25	85	12
E00082949	13	22	88	10
E00082950	8	22	78	12
E00082951	19	32	105	26
E00082952	17	33	116	16
E00082953	16	34	90	13
E00082954	11	23	84	16
E00082955	10	30	85	13
E00082956	19	21	75	4
E00082957	6	23	54	7
E00082958	18	39	121	15
E00082959	11	30	153	39
E00082960	10	22	97	17
E00082961	13	23	57	19
E00082962	5	13	88	12
E00082963	24	28	93	15
E00082964	17	28	119	41
E00082965	28	25	81	42
